"time","Well","OD600","Strain","Mutant"
1215,"A5",1.19,"Strain_A","Knock-OUT (-)"
1215,"A6",1.208,"Strain_A","Knock-OUT (-)"
1215,"A7",1.191,"Strain_A","Knock-IN (+)"
1215,"A8",1.207,"Strain_A","Knock-IN (+)"
1215,"A9",1.208,"Strain_A","Knock-IN (+)"
1215,"A10",1.206,"Strain_A","Knock-IN (+)"
1215,"A11",1.207,"Strain_A","Knock-IN (+)"
1215,"A12",1.207,"Strain_A","Knock-IN (+)"
1215,"B1",0.913,"Strain_B","Knock-OUT (-)"
1215,"B2",1.203,"Strain_B","Knock-OUT (-)"
1215,"B3",1.002,"Strain_B","Knock-OUT (-)"
1215,"B4",1.207,"Strain_B","Knock-OUT (-)"
1215,"B5",1.207,"Strain_B","Knock-OUT (-)"
1215,"B6",1.204,"Strain_B","Knock-OUT (-)"
1215,"B7",1.095,"Strain_B","Knock-IN (+)"
1215,"B8",1.208,"Strain_B","Knock-IN (+)"
1215,"B9",1.204,"Strain_B","Knock-IN (+)"
1215,"B10",1.206,"Strain_B","Knock-IN (+)"
1215,"B11",1.207,"Strain_B","Knock-IN (+)"
1215,"B12",1.208,"Strain_B","Knock-IN (+)"
1215,"C1",0.867,"Strain_C","Knock-OUT (-)"
1215,"C2",1.196,"Strain_C","Knock-OUT (-)"
1215,"C3",1.208,"Strain_C","Knock-OUT (-)"
1215,"C4",0.867,"Strain_C","Knock-OUT (-)"
1215,"C5",1.062,"Strain_C","Knock-OUT (-)"
1215,"C6",0.906,"Strain_C","Knock-OUT (-)"
1215,"C7",1.095,"Strain_C","Knock-IN (+)"
1215,"C8",1.208,"Strain_C","Knock-IN (+)"
1215,"C9",1.119,"Strain_C","Knock-IN (+)"
1215,"C10",1.051,"Strain_C","Knock-IN (+)"
1215,"C11",1.208,"Strain_C","Knock-IN (+)"
1215,"C12",1.208,"Strain_C","Knock-IN (+)"
1230,"A1",1.207,"Strain_A","Knock-OUT (-)"
1230,"A2",1.068,"Strain_A","Knock-OUT (-)"
1230,"A3",1.206,"Strain_A","Knock-OUT (-)"
1230,"A4",0.98,"Strain_A","Knock-OUT (-)"
1230,"A5",1.193,"Strain_A","Knock-OUT (-)"
1230,"A6",1.208,"Strain_A","Knock-OUT (-)"
1230,"A7",1.194,"Strain_A","Knock-IN (+)"
1230,"A8",1.208,"Strain_A","Knock-IN (+)"
1230,"A9",1.208,"Strain_A","Knock-IN (+)"
1230,"A10",1.206,"Strain_A","Knock-IN (+)"
1230,"A11",1.207,"Strain_A","Knock-IN (+)"
1230,"A12",1.207,"Strain_A","Knock-IN (+)"
1230,"B1",0.92,"Strain_B","Knock-OUT (-)"
1230,"B2",1.204,"Strain_B","Knock-OUT (-)"
1230,"B3",1.005,"Strain_B","Knock-OUT (-)"
1230,"B4",1.207,"Strain_B","Knock-OUT (-)"
1230,"B5",1.207,"Strain_B","Knock-OUT (-)"
1230,"B6",1.205,"Strain_B","Knock-OUT (-)"
1230,"B7",1.102,"Strain_B","Knock-IN (+)"
1230,"B8",1.208,"Strain_B","Knock-IN (+)"
1230,"B9",1.205,"Strain_B","Knock-IN (+)"
1230,"B10",1.207,"Strain_B","Knock-IN (+)"
1230,"B11",1.207,"Strain_B","Knock-IN (+)"
1230,"B12",1.208,"Strain_B","Knock-IN (+)"
1230,"C1",0.876,"Strain_C","Knock-OUT (-)"
1230,"C2",1.198,"Strain_C","Knock-OUT (-)"
1230,"C3",1.208,"Strain_C","Knock-OUT (-)"
1230,"C4",0.876,"Strain_C","Knock-OUT (-)"
1230,"C5",1.068,"Strain_C","Knock-OUT (-)"
1230,"C6",0.914,"Strain_C","Knock-OUT (-)"
1230,"C7",1.102,"Strain_C","Knock-IN (+)"
1230,"C8",1.208,"Strain_C","Knock-IN (+)"
1230,"C9",1.126,"Strain_C","Knock-IN (+)"
1230,"C10",1.057,"Strain_C","Knock-IN (+)"
1230,"C11",1.208,"Strain_C","Knock-IN (+)"
1230,"C12",1.208,"Strain_C","Knock-IN (+)"
1245,"A1",1.207,"Strain_A","Knock-OUT (-)"
1245,"A2",1.074,"Strain_A","Knock-OUT (-)"
1245,"A3",1.207,"Strain_A","Knock-OUT (-)"
1245,"A4",0.983,"Strain_A","Knock-OUT (-)"
1245,"A5",1.195,"Strain_A","Knock-OUT (-)"
1245,"A6",1.208,"Strain_A","Knock-OUT (-)"
1245,"A7",1.196,"Strain_A","Knock-IN (+)"
1245,"A8",1.208,"Strain_A","Knock-IN (+)"
1245,"A9",1.208,"Strain_A","Knock-IN (+)"
1245,"A10",1.207,"Strain_A","Knock-IN (+)"
1245,"A11",1.207,"Strain_A","Knock-IN (+)"
1245,"A12",1.207,"Strain_A","Knock-IN (+)"
1245,"B1",0.926,"Strain_B","Knock-OUT (-)"
1245,"B2",1.205,"Strain_B","Knock-OUT (-)"
1245,"B3",1.008,"Strain_B","Knock-OUT (-)"
1245,"B4",1.207,"Strain_B","Knock-OUT (-)"
1245,"B5",1.207,"Strain_B","Knock-OUT (-)"
1245,"B6",1.206,"Strain_B","Knock-OUT (-)"
1245,"B7",1.109,"Strain_B","Knock-IN (+)"
1245,"B8",1.208,"Strain_B","Knock-IN (+)"
1245,"B9",1.206,"Strain_B","Knock-IN (+)"
1245,"B10",1.207,"Strain_B","Knock-IN (+)"
1245,"B11",1.207,"Strain_B","Knock-IN (+)"
1245,"B12",1.208,"Strain_B","Knock-IN (+)"
1245,"C1",0.885,"Strain_C","Knock-OUT (-)"
1245,"C2",1.2,"Strain_C","Knock-OUT (-)"
1245,"C3",1.208,"Strain_C","Knock-OUT (-)"
1245,"C4",0.885,"Strain_C","Knock-OUT (-)"
1245,"C5",1.074,"Strain_C","Knock-OUT (-)"
1245,"C6",0.921,"Strain_C","Knock-OUT (-)"
1245,"C7",1.109,"Strain_C","Knock-IN (+)"
1245,"C8",1.208,"Strain_C","Knock-IN (+)"
1245,"C9",1.133,"Strain_C","Knock-IN (+)"
1245,"C10",1.062,"Strain_C","Knock-IN (+)"
1245,"C11",1.208,"Strain_C","Knock-IN (+)"
1245,"C12",1.208,"Strain_C","Knock-IN (+)"
1260,"A1",1.207,"Strain_A","Knock-OUT (-)"
1260,"A2",1.08,"Strain_A","Knock-OUT (-)"
1260,"A3",1.207,"Strain_A","Knock-OUT (-)"
1260,"A4",0.986,"Strain_A","Knock-OUT (-)"
1260,"A5",1.197,"Strain_A","Knock-OUT (-)"
1260,"A6",1.208,"Strain_A","Knock-OUT (-)"
1260,"A7",1.198,"Strain_A","Knock-IN (+)"
1260,"A8",1.208,"Strain_A","Knock-IN (+)"
1260,"A9",1.208,"Strain_A","Knock-IN (+)"
1260,"A10",1.207,"Strain_A","Knock-IN (+)"
1260,"A11",1.207,"Strain_A","Knock-IN (+)"
1260,"A12",1.207,"Strain_A","Knock-IN (+)"
1260,"B1",0.932,"Strain_B","Knock-OUT (-)"
1260,"B2",1.206,"Strain_B","Knock-OUT (-)"
1260,"B3",1.011,"Strain_B","Knock-OUT (-)"
1260,"B4",1.207,"Strain_B","Knock-OUT (-)"
1260,"B5",1.207,"Strain_B","Knock-OUT (-)"
1260,"B6",1.207,"Strain_B","Knock-OUT (-)"
1260,"B7",1.115,"Strain_B","Knock-IN (+)"
1260,"B8",1.208,"Strain_B","Knock-IN (+)"
1260,"B9",1.206,"Strain_B","Knock-IN (+)"
1260,"B10",1.208,"Strain_B","Knock-IN (+)"
1260,"B11",1.207,"Strain_B","Knock-IN (+)"
1260,"B12",1.208,"Strain_B","Knock-IN (+)"
1260,"C1",0.894,"Strain_C","Knock-OUT (-)"
1260,"C2",1.201,"Strain_C","Knock-OUT (-)"
1260,"C3",1.208,"Strain_C","Knock-OUT (-)"
1260,"C4",0.894,"Strain_C","Knock-OUT (-)"
1260,"C5",1.08,"Strain_C","Knock-OUT (-)"
1260,"C6",0.927,"Strain_C","Knock-OUT (-)"
1260,"C7",1.115,"Strain_C","Knock-IN (+)"
1260,"C8",1.208,"Strain_C","Knock-IN (+)"
1260,"C9",1.139,"Strain_C","Knock-IN (+)"
1260,"C10",1.068,"Strain_C","Knock-IN (+)"
1260,"C11",1.208,"Strain_C","Knock-IN (+)"
1260,"C12",1.208,"Strain_C","Knock-IN (+)"
1275,"A1",1.207,"Strain_A","Knock-OUT (-)"
1275,"A2",1.086,"Strain_A","Knock-OUT (-)"
1275,"A3",1.208,"Strain_A","Knock-OUT (-)"
1275,"A4",0.989,"Strain_A","Knock-OUT (-)"
1275,"A5",1.199,"Strain_A","Knock-OUT (-)"
1275,"A6",1.208,"Strain_A","Knock-OUT (-)"
1275,"A7",1.2,"Strain_A","Knock-IN (+)"
1275,"A8",1.208,"Strain_A","Knock-IN (+)"
1275,"A9",1.208,"Strain_A","Knock-IN (+)"
1275,"A10",1.208,"Strain_A","Knock-IN (+)"
1275,"A11",1.207,"Strain_A","Knock-IN (+)"
1275,"A12",1.207,"Strain_A","Knock-IN (+)"
1275,"B1",0.938,"Strain_B","Knock-OUT (-)"
1275,"B2",1.206,"Strain_B","Knock-OUT (-)"
1275,"B3",1.014,"Strain_B","Knock-OUT (-)"
1275,"B4",1.207,"Strain_B","Knock-OUT (-)"
1275,"B5",1.207,"Strain_B","Knock-OUT (-)"
1275,"B6",1.207,"Strain_B","Knock-OUT (-)"
1275,"B7",1.122,"Strain_B","Knock-IN (+)"
1275,"B8",1.208,"Strain_B","Knock-IN (+)"
1275,"B9",1.207,"Strain_B","Knock-IN (+)"
1275,"B10",1.208,"Strain_B","Knock-IN (+)"
1275,"B11",1.207,"Strain_B","Knock-IN (+)"
1275,"B12",1.208,"Strain_B","Knock-IN (+)"
1275,"C1",0.902,"Strain_C","Knock-OUT (-)"
1275,"C2",1.203,"Strain_C","Knock-OUT (-)"
1275,"C3",1.208,"Strain_C","Knock-OUT (-)"
1275,"C4",0.902,"Strain_C","Knock-OUT (-)"
1275,"C5",1.086,"Strain_C","Knock-OUT (-)"
1275,"C6",0.933,"Strain_C","Knock-OUT (-)"
1275,"C7",1.122,"Strain_C","Knock-IN (+)"
1275,"C8",1.208,"Strain_C","Knock-IN (+)"
1275,"C9",1.146,"Strain_C","Knock-IN (+)"
1275,"C10",1.074,"Strain_C","Knock-IN (+)"
1275,"C11",1.208,"Strain_C","Knock-IN (+)"
1275,"C12",1.208,"Strain_C","Knock-IN (+)"
1290,"A1",1.207,"Strain_A","Knock-OUT (-)"
1290,"A2",1.093,"Strain_A","Knock-OUT (-)"
1290,"A3",1.208,"Strain_A","Knock-OUT (-)"
1290,"A4",0.992,"Strain_A","Knock-OUT (-)"
1290,"A5",1.201,"Strain_A","Knock-OUT (-)"
1290,"A6",1.208,"Strain_A","Knock-OUT (-)"
1290,"A7",1.201,"Strain_A","Knock-IN (+)"
1290,"A8",1.208,"Strain_A","Knock-IN (+)"
1290,"A9",1.208,"Strain_A","Knock-IN (+)"
1290,"A10",1.208,"Strain_A","Knock-IN (+)"
1290,"A11",1.207,"Strain_A","Knock-IN (+)"
1290,"A12",1.207,"Strain_A","Knock-IN (+)"
1290,"B1",0.943,"Strain_B","Knock-OUT (-)"
1290,"B2",1.207,"Strain_B","Knock-OUT (-)"
1290,"B3",1.017,"Strain_B","Knock-OUT (-)"
1290,"B4",1.207,"Strain_B","Knock-OUT (-)"
1290,"B5",1.207,"Strain_B","Knock-OUT (-)"
1290,"B6",1.208,"Strain_B","Knock-OUT (-)"
1290,"B7",1.129,"Strain_B","Knock-IN (+)"
1290,"B8",1.208,"Strain_B","Knock-IN (+)"
1290,"B9",1.207,"Strain_B","Knock-IN (+)"
1290,"B10",1.208,"Strain_B","Knock-IN (+)"
1290,"B11",1.207,"Strain_B","Knock-IN (+)"
1290,"B12",1.208,"Strain_B","Knock-IN (+)"
1290,"C1",0.909,"Strain_C","Knock-OUT (-)"
1290,"C2",1.204,"Strain_C","Knock-OUT (-)"
1290,"C3",1.208,"Strain_C","Knock-OUT (-)"
1290,"C4",0.909,"Strain_C","Knock-OUT (-)"
1290,"C5",1.093,"Strain_C","Knock-OUT (-)"
1290,"C6",0.938,"Strain_C","Knock-OUT (-)"
1290,"C7",1.129,"Strain_C","Knock-IN (+)"
1290,"C8",1.208,"Strain_C","Knock-IN (+)"
1290,"C9",1.152,"Strain_C","Knock-IN (+)"
1290,"C10",1.08,"Strain_C","Knock-IN (+)"
1290,"C11",1.208,"Strain_C","Knock-IN (+)"
1290,"C12",1.208,"Strain_C","Knock-IN (+)"
1305,"A1",1.207,"Strain_A","Knock-OUT (-)"
1305,"A2",1.099,"Strain_A","Knock-OUT (-)"
1305,"A3",1.208,"Strain_A","Knock-OUT (-)"
1305,"A4",0.994,"Strain_A","Knock-OUT (-)"
1305,"A5",1.202,"Strain_A","Knock-OUT (-)"
1305,"A6",1.208,"Strain_A","Knock-OUT (-)"
1305,"A7",1.203,"Strain_A","Knock-IN (+)"
1305,"A8",1.209,"Strain_A","Knock-IN (+)"
1305,"A9",1.208,"Strain_A","Knock-IN (+)"
1305,"A10",1.208,"Strain_A","Knock-IN (+)"
1305,"A11",1.207,"Strain_A","Knock-IN (+)"
1305,"A12",1.207,"Strain_A","Knock-IN (+)"
1305,"B1",0.948,"Strain_B","Knock-OUT (-)"
1305,"B2",1.207,"Strain_B","Knock-OUT (-)"
1305,"B3",1.02,"Strain_B","Knock-OUT (-)"
1305,"B4",1.207,"Strain_B","Knock-OUT (-)"
1305,"B5",1.207,"Strain_B","Knock-OUT (-)"
1305,"B6",1.208,"Strain_B","Knock-OUT (-)"
1305,"B7",1.135,"Strain_B","Knock-IN (+)"
1305,"B8",1.208,"Strain_B","Knock-IN (+)"
1305,"B9",1.208,"Strain_B","Knock-IN (+)"
1305,"B10",1.208,"Strain_B","Knock-IN (+)"
1305,"B11",1.207,"Strain_B","Knock-IN (+)"
1305,"B12",1.208,"Strain_B","Knock-IN (+)"
1305,"C1",0.916,"Strain_C","Knock-OUT (-)"
1305,"C2",1.205,"Strain_C","Knock-OUT (-)"
1305,"C3",1.208,"Strain_C","Knock-OUT (-)"
1305,"C4",0.916,"Strain_C","Knock-OUT (-)"
1305,"C5",1.099,"Strain_C","Knock-OUT (-)"
1305,"C6",0.944,"Strain_C","Knock-OUT (-)"
1305,"C7",1.135,"Strain_C","Knock-IN (+)"
1305,"C8",1.208,"Strain_C","Knock-IN (+)"
1305,"C9",1.157,"Strain_C","Knock-IN (+)"
1305,"C10",1.086,"Strain_C","Knock-IN (+)"
1305,"C11",1.208,"Strain_C","Knock-IN (+)"
1305,"C12",1.208,"Strain_C","Knock-IN (+)"
1320,"A1",1.207,"Strain_A","Knock-OUT (-)"
1320,"A2",1.106,"Strain_A","Knock-OUT (-)"
1320,"A3",1.209,"Strain_A","Knock-OUT (-)"
1320,"A4",0.997,"Strain_A","Knock-OUT (-)"
1320,"A5",1.204,"Strain_A","Knock-OUT (-)"
1320,"A6",1.209,"Strain_A","Knock-OUT (-)"
1320,"A7",1.204,"Strain_A","Knock-IN (+)"
1320,"A8",1.209,"Strain_A","Knock-IN (+)"
1320,"A9",1.209,"Strain_A","Knock-IN (+)"
1320,"A10",1.209,"Strain_A","Knock-IN (+)"
1320,"A11",1.207,"Strain_A","Knock-IN (+)"
1320,"A12",1.207,"Strain_A","Knock-IN (+)"
1320,"B1",0.953,"Strain_B","Knock-OUT (-)"
1320,"B2",1.208,"Strain_B","Knock-OUT (-)"
1320,"B3",1.024,"Strain_B","Knock-OUT (-)"
1320,"B4",1.207,"Strain_B","Knock-OUT (-)"
1320,"B5",1.207,"Strain_B","Knock-OUT (-)"
1320,"B6",1.208,"Strain_B","Knock-OUT (-)"
1320,"B7",1.141,"Strain_B","Knock-IN (+)"
1320,"B8",1.208,"Strain_B","Knock-IN (+)"
1320,"B9",1.208,"Strain_B","Knock-IN (+)"
1320,"B10",1.209,"Strain_B","Knock-IN (+)"
1320,"B11",1.207,"Strain_B","Knock-IN (+)"
1320,"B12",1.208,"Strain_B","Knock-IN (+)"
1320,"C1",0.922,"Strain_C","Knock-OUT (-)"
1320,"C2",1.206,"Strain_C","Knock-OUT (-)"
1320,"C3",1.208,"Strain_C","Knock-OUT (-)"
1320,"C4",0.922,"Strain_C","Knock-OUT (-)"
1320,"C5",1.106,"Strain_C","Knock-OUT (-)"
1320,"C6",0.948,"Strain_C","Knock-OUT (-)"
1320,"C7",1.141,"Strain_C","Knock-IN (+)"
1320,"C8",1.208,"Strain_C","Knock-IN (+)"
1320,"C9",1.162,"Strain_C","Knock-IN (+)"
1320,"C10",1.093,"Strain_C","Knock-IN (+)"
1320,"C11",1.208,"Strain_C","Knock-IN (+)"
1320,"C12",1.208,"Strain_C","Knock-IN (+)"
1335,"A1",1.207,"Strain_A","Knock-OUT (-)"
1335,"A2",1.112,"Strain_A","Knock-OUT (-)"
1335,"A3",1.209,"Strain_A","Knock-OUT (-)"
1335,"A4",1,"Strain_A","Knock-OUT (-)"
1335,"A5",1.205,"Strain_A","Knock-OUT (-)"
1335,"A6",1.209,"Strain_A","Knock-OUT (-)"
1335,"A7",1.205,"Strain_A","Knock-IN (+)"
1335,"A8",1.209,"Strain_A","Knock-IN (+)"
1335,"A9",1.209,"Strain_A","Knock-IN (+)"
1335,"A10",1.209,"Strain_A","Knock-IN (+)"
1335,"A11",1.207,"Strain_A","Knock-IN (+)"
1335,"A12",1.207,"Strain_A","Knock-IN (+)"
1335,"B1",0.957,"Strain_B","Knock-OUT (-)"
1335,"B2",1.208,"Strain_B","Knock-OUT (-)"
1335,"B3",1.028,"Strain_B","Knock-OUT (-)"
1335,"B4",1.207,"Strain_B","Knock-OUT (-)"
1335,"B5",1.207,"Strain_B","Knock-OUT (-)"
1335,"B6",1.209,"Strain_B","Knock-OUT (-)"
1335,"B7",1.147,"Strain_B","Knock-IN (+)"
1335,"B8",1.208,"Strain_B","Knock-IN (+)"
1335,"B9",1.208,"Strain_B","Knock-IN (+)"
1335,"B10",1.209,"Strain_B","Knock-IN (+)"
1335,"B11",1.207,"Strain_B","Knock-IN (+)"
1335,"B12",1.209,"Strain_B","Knock-IN (+)"
1335,"C1",0.928,"Strain_C","Knock-OUT (-)"
1335,"C2",1.206,"Strain_C","Knock-OUT (-)"
1335,"C3",1.208,"Strain_C","Knock-OUT (-)"
1335,"C4",0.928,"Strain_C","Knock-OUT (-)"
1335,"C5",1.112,"Strain_C","Knock-OUT (-)"
1335,"C6",0.953,"Strain_C","Knock-OUT (-)"
1335,"C7",1.147,"Strain_C","Knock-IN (+)"
1335,"C8",1.208,"Strain_C","Knock-IN (+)"
1335,"C9",1.167,"Strain_C","Knock-IN (+)"
1335,"C10",1.099,"Strain_C","Knock-IN (+)"
1335,"C11",1.209,"Strain_C","Knock-IN (+)"
1335,"C12",1.208,"Strain_C","Knock-IN (+)"
1350,"A1",1.207,"Strain_A","Knock-OUT (-)"
1350,"A2",1.119,"Strain_A","Knock-OUT (-)"
1350,"A3",1.209,"Strain_A","Knock-OUT (-)"
1350,"A4",1.003,"Strain_A","Knock-OUT (-)"
1350,"A5",1.206,"Strain_A","Knock-OUT (-)"
1350,"A6",1.209,"Strain_A","Knock-OUT (-)"
1350,"A7",1.206,"Strain_A","Knock-IN (+)"
1350,"A8",1.209,"Strain_A","Knock-IN (+)"
1350,"A9",1.209,"Strain_A","Knock-IN (+)"
1350,"A10",1.209,"Strain_A","Knock-IN (+)"
1350,"A11",1.207,"Strain_A","Knock-IN (+)"
1350,"A12",1.207,"Strain_A","Knock-IN (+)"
1350,"B1",0.961,"Strain_B","Knock-OUT (-)"
1350,"B2",1.208,"Strain_B","Knock-OUT (-)"
1350,"B3",1.031,"Strain_B","Knock-OUT (-)"
1350,"B4",1.207,"Strain_B","Knock-OUT (-)"
1350,"B5",1.207,"Strain_B","Knock-OUT (-)"
1350,"B6",1.209,"Strain_B","Knock-OUT (-)"
1350,"B7",1.153,"Strain_B","Knock-IN (+)"
1350,"B8",1.208,"Strain_B","Knock-IN (+)"
1350,"B9",1.209,"Strain_B","Knock-IN (+)"
1350,"B10",1.209,"Strain_B","Knock-IN (+)"
1350,"B11",1.207,"Strain_B","Knock-IN (+)"
1350,"B12",1.209,"Strain_B","Knock-IN (+)"
1350,"C1",0.933,"Strain_C","Knock-OUT (-)"
1350,"C2",1.207,"Strain_C","Knock-OUT (-)"
1350,"C3",1.208,"Strain_C","Knock-OUT (-)"
1350,"C4",0.933,"Strain_C","Knock-OUT (-)"
1350,"C5",1.119,"Strain_C","Knock-OUT (-)"
1350,"C6",0.957,"Strain_C","Knock-OUT (-)"
1350,"C7",1.153,"Strain_C","Knock-IN (+)"
1350,"C8",1.208,"Strain_C","Knock-IN (+)"
1350,"C9",1.172,"Strain_C","Knock-IN (+)"
1350,"C10",1.105,"Strain_C","Knock-IN (+)"
1350,"C11",1.209,"Strain_C","Knock-IN (+)"
1350,"C12",1.208,"Strain_C","Knock-IN (+)"
1365,"A1",1.207,"Strain_A","Knock-OUT (-)"
1365,"A2",1.125,"Strain_A","Knock-OUT (-)"
1365,"A3",1.209,"Strain_A","Knock-OUT (-)"
1365,"A4",1.005,"Strain_A","Knock-OUT (-)"
1365,"A5",1.206,"Strain_A","Knock-OUT (-)"
1365,"A6",1.209,"Strain_A","Knock-OUT (-)"
1365,"A7",1.207,"Strain_A","Knock-IN (+)"
1365,"A8",1.209,"Strain_A","Knock-IN (+)"
1365,"A9",1.209,"Strain_A","Knock-IN (+)"
1365,"A10",1.209,"Strain_A","Knock-IN (+)"
1365,"A11",1.207,"Strain_A","Knock-IN (+)"
1365,"A12",1.207,"Strain_A","Knock-IN (+)"
1365,"B1",0.964,"Strain_B","Knock-OUT (-)"
1365,"B2",1.209,"Strain_B","Knock-OUT (-)"
1365,"B3",1.035,"Strain_B","Knock-OUT (-)"
1365,"B4",1.207,"Strain_B","Knock-OUT (-)"
1365,"B5",1.207,"Strain_B","Knock-OUT (-)"
1365,"B6",1.209,"Strain_B","Knock-OUT (-)"
1365,"B7",1.158,"Strain_B","Knock-IN (+)"
1365,"B8",1.208,"Strain_B","Knock-IN (+)"
1365,"B9",1.209,"Strain_B","Knock-IN (+)"
1365,"B10",1.209,"Strain_B","Knock-IN (+)"
1365,"B11",1.207,"Strain_B","Knock-IN (+)"
1365,"B12",1.209,"Strain_B","Knock-IN (+)"
1365,"C1",0.939,"Strain_C","Knock-OUT (-)"
1365,"C2",1.208,"Strain_C","Knock-OUT (-)"
1365,"C3",1.208,"Strain_C","Knock-OUT (-)"
1365,"C4",0.939,"Strain_C","Knock-OUT (-)"
1365,"C5",1.125,"Strain_C","Knock-OUT (-)"
1365,"C6",0.961,"Strain_C","Knock-OUT (-)"
1365,"C7",1.158,"Strain_C","Knock-IN (+)"
1365,"C8",1.208,"Strain_C","Knock-IN (+)"
1365,"C9",1.176,"Strain_C","Knock-IN (+)"
1365,"C10",1.112,"Strain_C","Knock-IN (+)"
1365,"C11",1.209,"Strain_C","Knock-IN (+)"
1365,"C12",1.208,"Strain_C","Knock-IN (+)"
1380,"A1",1.207,"Strain_A","Knock-OUT (-)"
1380,"A2",1.131,"Strain_A","Knock-OUT (-)"
1380,"A3",1.209,"Strain_A","Knock-OUT (-)"
1380,"A4",1.008,"Strain_A","Knock-OUT (-)"
1380,"A5",1.207,"Strain_A","Knock-OUT (-)"
1380,"A6",1.209,"Strain_A","Knock-OUT (-)"
1380,"A7",1.207,"Strain_A","Knock-IN (+)"
1380,"A8",1.209,"Strain_A","Knock-IN (+)"
1380,"A9",1.209,"Strain_A","Knock-IN (+)"
1380,"A10",1.209,"Strain_A","Knock-IN (+)"
1380,"A11",1.207,"Strain_A","Knock-IN (+)"
1380,"A12",1.207,"Strain_A","Knock-IN (+)"
1380,"B1",0.968,"Strain_B","Knock-OUT (-)"
1380,"B2",1.209,"Strain_B","Knock-OUT (-)"
1380,"B3",1.04,"Strain_B","Knock-OUT (-)"
1380,"B4",1.207,"Strain_B","Knock-OUT (-)"
1380,"B5",1.207,"Strain_B","Knock-OUT (-)"
1380,"B6",1.209,"Strain_B","Knock-OUT (-)"
1380,"B7",1.163,"Strain_B","Knock-IN (+)"
1380,"B8",1.208,"Strain_B","Knock-IN (+)"
1380,"B9",1.209,"Strain_B","Knock-IN (+)"
1380,"B10",1.209,"Strain_B","Knock-IN (+)"
1380,"B11",1.207,"Strain_B","Knock-IN (+)"
1380,"B12",1.209,"Strain_B","Knock-IN (+)"
1380,"C1",0.943,"Strain_C","Knock-OUT (-)"
1380,"C2",1.208,"Strain_C","Knock-OUT (-)"
1380,"C3",1.208,"Strain_C","Knock-OUT (-)"
1380,"C4",0.943,"Strain_C","Knock-OUT (-)"
1380,"C5",1.131,"Strain_C","Knock-OUT (-)"
1380,"C6",0.964,"Strain_C","Knock-OUT (-)"
1380,"C7",1.163,"Strain_C","Knock-IN (+)"
1380,"C8",1.208,"Strain_C","Knock-IN (+)"
1380,"C9",1.18,"Strain_C","Knock-IN (+)"
1380,"C10",1.118,"Strain_C","Knock-IN (+)"
1380,"C11",1.209,"Strain_C","Knock-IN (+)"
1380,"C12",1.208,"Strain_C","Knock-IN (+)"
1395,"A1",1.207,"Strain_A","Knock-OUT (-)"
1395,"A2",1.137,"Strain_A","Knock-OUT (-)"
1395,"A3",1.209,"Strain_A","Knock-OUT (-)"
1395,"A4",1.011,"Strain_A","Knock-OUT (-)"
1395,"A5",1.208,"Strain_A","Knock-OUT (-)"
1395,"A6",1.209,"Strain_A","Knock-OUT (-)"
1395,"A7",1.208,"Strain_A","Knock-IN (+)"
1395,"A8",1.209,"Strain_A","Knock-IN (+)"
1395,"A9",1.209,"Strain_A","Knock-IN (+)"
1395,"A10",1.209,"Strain_A","Knock-IN (+)"
1395,"A11",1.207,"Strain_A","Knock-IN (+)"
1395,"A12",1.207,"Strain_A","Knock-IN (+)"
1395,"B1",0.971,"Strain_B","Knock-OUT (-)"
1395,"B2",1.209,"Strain_B","Knock-OUT (-)"
1395,"B3",1.044,"Strain_B","Knock-OUT (-)"
1395,"B4",1.207,"Strain_B","Knock-OUT (-)"
1395,"B5",1.207,"Strain_B","Knock-OUT (-)"
1395,"B6",1.209,"Strain_B","Knock-OUT (-)"
1395,"B7",1.168,"Strain_B","Knock-IN (+)"
1395,"B8",1.208,"Strain_B","Knock-IN (+)"
1395,"B9",1.209,"Strain_B","Knock-IN (+)"
1395,"B10",1.209,"Strain_B","Knock-IN (+)"
1395,"B11",1.207,"Strain_B","Knock-IN (+)"
1395,"B12",1.209,"Strain_B","Knock-IN (+)"
1395,"C1",0.948,"Strain_C","Knock-OUT (-)"
1395,"C2",1.208,"Strain_C","Knock-OUT (-)"
1395,"C3",1.208,"Strain_C","Knock-OUT (-)"
1395,"C4",0.948,"Strain_C","Knock-OUT (-)"
1395,"C5",1.137,"Strain_C","Knock-OUT (-)"
1395,"C6",0.968,"Strain_C","Knock-OUT (-)"
1395,"C7",1.168,"Strain_C","Knock-IN (+)"
1395,"C8",1.208,"Strain_C","Knock-IN (+)"
1395,"C9",1.183,"Strain_C","Knock-IN (+)"
1395,"C10",1.124,"Strain_C","Knock-IN (+)"
1395,"C11",1.209,"Strain_C","Knock-IN (+)"
1395,"C12",1.208,"Strain_C","Knock-IN (+)"
1410,"A1",1.207,"Strain_A","Knock-OUT (-)"
1410,"A2",1.143,"Strain_A","Knock-OUT (-)"
1410,"A3",1.209,"Strain_A","Knock-OUT (-)"
1410,"A4",1.014,"Strain_A","Knock-OUT (-)"
1410,"A5",1.208,"Strain_A","Knock-OUT (-)"
1410,"A6",1.209,"Strain_A","Knock-OUT (-)"
1410,"A7",1.208,"Strain_A","Knock-IN (+)"
1410,"A8",1.209,"Strain_A","Knock-IN (+)"
1410,"A9",1.209,"Strain_A","Knock-IN (+)"
1410,"A10",1.209,"Strain_A","Knock-IN (+)"
